note_id	onset_time	offset_time	pitch	onset_velocity	offset_velocity	channel	finger_number
137	14.5349	14.6814	B4	64	80	0	3
138	14.6912	14.8377	A4	64	80	0	2
139	14.6912	14.9849	D2	63	80	1	-5
140	14.8475	15.0032	G4	64	80	0	5
141	15.0038	15.2974	G4	64	80	0	5
142	15.1601	15.3066	G2	64	80	1	-4
143	15.3164	15.4629	A2	64	80	1	-3
144	15.4727	15.6192	B2	64	80	1	-2
145	15.6289	15.7755	C3	64	80	1	-1
146	15.7852	15.9318	A2	64	80	1	-3
147	15.9415	16.0881	B2	64	80	1	-2
148	16.0978	16.2443	G2	64	80	1	-4
149	16.2541	16.5478	D3	64	80	1	-1
150	16.4104	16.5569	G4	64	80	0	3
151	16.5667	16.7132	A4	64	80	0	4
152	16.5667	16.8603	G3	64	80	1	-1
153	16.723	16.8695	B4	64	80	0	3
154	16.8793	17.0258	C5	64	80	0	4
155	16.8793	17.1729	F#3	64	80	1	-1
156	17.0356	17.1821	A4	64	80	0	3
157	17.1918	17.3384	B4	64	80	0	1
158	17.1918	17.4855	G3	64	80	1	-5
159	17.3481	17.4947	G4	64	80	0	5
160	17.5044	17.7981	F#4	64	80	0	4
161	17.5044	17.6509	A3	64	80	1	-5
162	17.6607	17.8072	D3	64	80	1	-5
163	17.817	17.9635	E3	64	80	1	-4
164	17.9733	18.1198	F#3	64	80	1	-2
165	18.1296	18.2761	G3	64	80	1	-1
166	18.2859	18.4324	E3	64	80	1	-2
167	18.4422	18.5887	F#3	64	80	1	-1
168	18.5985	18.745	D3	64	80	1	-3
169	18.7547	19.0484	A3	64	80	1	-1
170	18.911	19.0576	A4	64	80	0	3
171	19.0673	19.2138	B4	64	80	0	1
172	19.0673	19.361	D4	64	80	1	-4
173	19.2236	19.3701	C5	64	80	0	4
174	19.3799	19.5264	D5	64	80	0	5
175	19.3799	19.6736	C4	64	80	1	-4
176	19.5362	19.6827	B4	64	80	0	1
177	19.6925	19.839	C5	64	80	0	2
178	19.6925	19.9861	D4	64	80	1	-5
179	19.8488	19.9953	A4	64	80	0	5
180	20.0051	20.2987	B4	64	80	0	1
181	20.0051	20.1516	G3	64	80	1	-5
182	20.1613	20.3079	G4	64	80	1	-1
183	20.3176	20.4642	F4	64	80	1	-2
184	20.4739	20.6204	E4	64	80	1	-3
185	20.6302	20.7767	D4	64	80	1	-4
186	20.7865	20.933	F4	64	80	1	-2
187	20.9428	21.0893	E4	64	80	1	-3
188	21.0991	21.2456	G4	64	80	1	-1
189	21.2554	21.549	F4	64	80	1	-2
190	21.4117	21.5582	D5	64	80	0	2
191	21.568	21.7145	C5	64	80	0	1
192	21.568	21.8616	E4	64	80	1	-3
193	21.7242	21.8708	B4	64	80	0	2
194	21.8805	22.0271	A4	64	80	0	1
195	21.8805	22.1742	F4	64	80	1	-5
196	22.0368	22.1833	C5	64	80	0	2
197	22.1931	22.3396	B4	64	80	0	1
198	22.1931	22.4868	D4	64	80	1	-1
199	22.3494	22.4959	D5	64	80	0	5
200	22.5057	22.7993	C5	64	80	0	4
201	22.5057	22.6522	E4	64	80	1	-4
202	22.662	22.8085	A4	64	80	1	-2
203	22.8183	22.9648	G4	64	80	1	-3
204	22.9746	23.1211	F4	64	80	1	-4
205	23.1308	23.2774	E4	64	80	1	-5
206	23.2871	23.4337	G4	64	80	1	-3
207	23.4434	23.5899	F4	64	80	1	-4
208	23.5997	23.7462	A4	64	80	1	-2
209	23.756	24.0497	G4	64	80	1	-1
210	23.9123	24.0588	E5	64	80	0	2
211	24.0686	24.2151	D5	64	80	0	1
212	24.0686	24.3622	F4	64	80	1	-3
213	24.2249	24.3714	C5	64	80	0	2
214	24.3812	24.5277	B4	64	80	0	1
215	24.3812	24.6748	G4	64	80	1	-5
216	24.5375	24.684	D5	64	80	0	2
217	24.6937	24.8403	C#5	64	80	0	1
218	24.6937	24.9874	E4	64	80	1	-1
219	24.85	24.9966	E5	64	80	0	5
220	25.0063	25.3	D5	64	80	0	4
221	25.0063	25.1528	F4	64	80	1	-4
222	25.1626	25.3091	Bb4	64	80	1	-2
223	25.3189	25.6126	C#5	64	80	0	1
224	25.3189	25.4654	A4	64	80	1	-3
225	25.4752	25.6217	G4	64	80	1	-1
226	25.6315	25.9251	D5	64	80	0	2
227	25.6315	25.778	F4	64	80	1	-3
228	25.7878	25.9343	A4	64	80	1	-1
229	25.9441	26.2377	E5	64	80	0	5
230	25.9441	26.0906	G4	64	80	1	-2
231	26.1003	26.2469	Bb4	64	80	1	-1
232	26.2566	26.5503	F5	64	80	0	1
233	26.2566	26.4032	A4	64	80	1	-3
234	26.4129	26.5594	G4	64	80	1	-1
235	26.5692	26.8629	A4	64	80	0	2
236	26.5692	26.7157	F4	64	80	1	-3
237	26.7255	26.872	E4	64	80	1	-1
238	26.8818	27.1754	B4	64	80	0	5
239	26.8818	27.0283	D4	64	80	1	-3
240	27.0381	27.1846	F4	64	80	1	-1
241	27.1944	27.488	C#5	64	80	0	1
242	27.1944	27.3409	E4	64	80	1	-3
243	27.3507	27.4972	G4	64	80	1	-1
244	27.507	27.8006	D5	64	80	0	2
245	27.507	27.6535	F4	64	80	1	-3
246	27.6632	27.8098	E4	64	80	1	-1
247	27.8195	28.1132	F#4	64	80	0	3
248	27.8195	27.9661	D4	64	80	1	-3
249	27.9758	28.1223	C4	64	80	1	-1
250	28.1321	28.4258	G#4	64	80	0	2
251	28.1321	28.2786	B3	64	80	1	-3
252	28.2884	28.4349	D4	64	80	1	-1
253	28.4447	28.7383	A4	64	80	0	5
254	28.4447	28.5912	C4	64	80	1	-3
255	28.601	28.7475	E4	64	80	1	-1
256	28.7573	29.0509	B4	64	80	0	1
257	28.7573	28.9038	D4	64	80	1	-3
258	28.9136	29.0601	C4	64	80	1	-1
259	29.0698	29.3635	C5	64	80	0	5
260	29.0698	29.2164	B3	64	80	1	-4
261	29.2261	29.3727	A3	64	80	1	-1
262	29.3824	30.1541	D5	64	80	0	1
263	29.3824	29.5289	G#3	64	80	1	-5
264	29.5387	29.6852	B3	64	80	1	-3
265	29.695	29.8415	A3	64	80	1	-4
266	29.8513	29.9978	C4	64	80	1	-2
267	30.0076	30.3012	B3	64	80	1	-1
268	30.1639	30.3104	E4	64	80	0	2
269	30.3202	30.4667	F#4	64	80	0	3
270	30.3202	30.6138	E3	64	80	1	-1
271	30.4765	30.623	G#4	64	80	0	2
272	30.6327	30.7793	A4	64	80	0	1
273	30.6327	30.706	D4	64	80	1	-3
274	30.7109	30.7841	C4	64	80	1	-1
275	30.789	30.9356	F#4	64	80	0	2
276	30.789	31.0827	D4	64	80	1	-2
277	30.9453	31.0918	G#4	64	80	0	4
278	31.1016	31.2481	E4	64	80	0	1
279	31.2579	31.4044	E5	64	80	0	5
280	31.2579	31.4044	C4	64	80	1	-3
281	31.4142	31.5607	D5	64	80	0	1
282	31.4142	31.5607	B3	64	80	1	-5
283	31.5705	31.717	C5	64	80	0	5
284	31.5705	31.717	A3	64	80	1	-5
285	31.7268	31.8733	E5	64	80	0	4
286	31.7268	31.8733	G3	64	80	1	-5
287	31.8831	32.0296	D5	64	80	0	5
288	31.8831	32.0296	F#3	64	80	1	-5
289	32.0393	32.1859	C5	64	80	0	1
290	32.0393	32.1859	A3	64	80	1	-5
291	32.1956	32.3422	B4	64	80	0	5
292	32.1956	32.3422	G#3	64	80	1	-5
293	32.3519	32.4984	D5	64	80	0	1
294	32.3519	32.4984	B3	64	80	1	-5
295	32.5082	32.6547	C5	64	80	0	5
296	32.5082	32.6547	A3	64	80	1	-5
297	32.6645	32.811	A5	64	80	0	5
298	32.6645	32.811	C4	64	80	1	-5
299	32.8208	32.9673	G#5	64	80	0	2
300	32.8208	32.9673	B3	64	80	1	-5
301	32.9771	33.1236	B5	64	80	0	5
302	32.9771	33.1236	D4	64	80	1	-5
303	33.1334	33.2799	A5	64	80	0	1
304	33.1334	33.2799	C4	64	80	1	-5
305	33.2897	33.4362	E5	64	80	0	5
306	33.2897	33.4362	E4	64	80	1	-5
307	33.446	33.5925	F5	64	80	0	1
308	33.446	33.5925	D4	64	80	1	-1
309	33.6022	33.7488	D5	64	80	0	5
310	33.6022	33.7488	F4	64	80	1	-3
311	33.7585	33.9051	G#4	64	80	0	1
312	33.7585	34.0522	E4	64	80	1	-5
313	33.9148	34.0613	F5	64	80	0	5
314	34.0711	34.2176	E5	64	80	0	4
315	34.0711	34.3648	A3	64	80	1	-1
316	34.2274	34.3739	D5	64	80	0	2
317	34.3837	34.457	C5	64	80	0	1
318	34.3837	34.6773	E4	64	80	1	-5
319	34.4618	34.5351	D5	64	80	0	5
320	34.54	34.6865	C5	64	80	0	4
321	34.6963	34.8428	B4	64	80	0	3
322	34.6963	34.9899	E3	64	80	1	-5
323	34.8526	35.0082	A4	64	80	0	5
324	35.0088	35.1554	A4	64	80	0	1
325	35.0088	35.3025	A3	64	80	1	-5
326	35.1651	35.3117	A5	64	80	0	5
327	35.3214	35.4679	G5	64	80	0	4
328	35.3214	35.6151	A2	64	80	1	-5
329	35.4777	35.6242	F5	64	80	0	3
330	35.634	35.7805	E5	64	80	0	2
331	35.7903	35.9368	G5	64	80	0	3
332	35.9466	36.0931	F5	64	80	0	2
333	36.1029	36.2494	A5	64	80	0	4
334	36.2592	37.656	G5	64	80	0	3
335	36.4155	36.562	E4	64	80	1	-1
336	36.5717	36.7183	D4	64	80	1	-2
337	36.728	36.8746	C4	64	80	1	-3
338	36.8843	37.0308	B3	64	80	1	-4
339	37.0406	37.1871	D4	64	80	1	-2
340	37.1969	37.3434	C#4	64	80	1	-3
341	37.3532	37.4997	E4	64	80	1	-2
342	37.5095	38.9063	D4	64	80	1	-1
343	37.6658	37.8123	E5	64	80	0	1
344	37.8221	37.9686	F5	64	80	0	2
345	37.9783	38.1249	G5	64	80	0	3
346	38.1346	38.2812	A5	64	80	0	4
347	38.2909	38.4374	F5	64	80	0	2
348	38.4472	38.5937	G5	64	80	0	3
349	38.6035	38.75	E5	64	80	0	1
350	38.7598	40.1566	F5	64	80	0	2
351	38.9161	39.0626	A3	64	80	1	-5
352	39.0724	39.2189	B3	64	80	1	-4
353	39.2287	39.3752	C4	64	80	1	-3
354	39.385	39.5315	D4	64	80	1	-2
355	39.5412	39.6878	B3	64	80	1	-3
356	39.6975	39.8441	C4	64	80	1	-2
357	39.8538	40.0003	A3	64	80	1	-4
358	40.0101	41.4069	B3	64	80	1	-3
359	40.1664	40.3129	G5	64	80	0	5
360	40.3227	40.4692	F5	64	80	0	4
361	40.479	40.6255	E5	64	80	0	3
362	40.6353	40.7818	D5	64	80	0	2
363	40.7916	40.9381	F5	64	80	0	3
364	40.9478	41.0944	E5	64	80	0	2
365	41.1041	41.2507	G5	64	80	0	4
366	41.2604	42.6573	F5	64	80	0	3
367	41.4167	41.5632	D4	64	80	1	-1
368	41.573	41.7195	C4	64	80	1	-2
369	41.7293	41.8758	B3	64	80	1	-3
370	41.8856	42.0321	A3	64	80	1	-4
371	42.0419	42.1884	C4	64	80	1	-2
372	42.1982	42.3447	B3	64	80	1	-3
373	42.3545	42.501	D4	64	80	1	-1
374	42.5107	43.9076	C4	64	80	1	-2
375	42.667	42.8136	D5	64	80	0	1
376	42.8233	42.9698	E5	64	80	0	2
377	42.9796	43.1261	F5	64	80	0	3
378	43.1359	43.2824	G5	64	80	0	4
379	43.2922	43.4387	E5	64	80	0	2
380	43.4485	43.595	F5	64	80	0	3
381	43.6048	43.7513	D5	64	80	0	1
382	43.7611	45.1579	E5	64	80	0	2
383	43.9173	44.0639	G3	64	80	1	-5
384	44.0736	44.2202	A3	64	80	1	-4
385	44.2299	44.3764	Bb3	64	80	1	-3
386	44.3862	44.5327	C4	64	80	1	-2
387	44.5425	44.689	A3	64	80	1	-3
388	44.6988	44.8453	Bb3	64	80	1	-2
389	44.8551	45.0016	G3	64	80	1	-3
390	45.0114	45.305	A3	64	80	1	-2
391	45.1677	45.3142	C5	64	80	0	4
392	45.324	45.4705	D5	64	80	0	5
393	45.324	45.6176	Bb3	64	80	1	-5
394	45.4802	45.6268	E5	64	80	0	3
395	45.6365	45.7831	F5	64	80	0	4
396	45.6365	45.9302	A3	64	80	1	-5
397	45.7928	45.9393	D5	64	80	0	3
398	45.9491	46.0956	E5	64	80	0	4
399	45.9491	46.2428	G3	64	80	1	-5
400	46.1054	46.2519	C5	64	80	0	2
401	46.2617	46.4082	D5	64	80	0	3
402	46.2617	46.5553	F3	64	80	1	-5
403	46.418	46.5645	E5	64	80	0	3
404	46.5743	46.7208	F5	64	80	0	4
405	46.5743	46.8679	D4	64	80	1	-5
406	46.7306	46.8771	G5	64	80	0	3
407	46.8869	47.0334	A5	64	80	0	4
408	46.8869	47.1805	C4	64	80	1	-5
409	47.0431	47.1897	F5	64	80	0	2
410	47.1994	47.346	G5	64	80	0	3
411	47.1994	47.4931	Bb3	64	80	1	-5
412	47.3557	47.5022	E5	64	80	0	3
413	47.512	47.6585	F5	64	80	0	4
414	47.512	47.8057	A3	64	80	1	-5
415	47.6683	47.8148	G5	64	80	0	3
416	47.8246	47.9711	A5	64	80	0	4
417	47.8246	48.1182	F4	64	80	1	-5
418	47.9809	48.1274	B5	64	80	0	2
419	48.1372	48.2837	C6	64	80	0	3
420	48.1372	48.4308	E4	64	80	1	-5
421	48.2935	48.44	A5	64	80	0	1
422	48.4497	48.5963	B5	64	80	0	2
423	48.4497	48.7434	D4	64	80	1	-5
424	48.606	48.7526	G5	64	80	0	1
425	48.7623	49.056	C6	64	80	0	2
426	48.7623	48.9088	E4	64	80	1	-5
427	48.9186	49.0651	D3	64	80	1	-1
428	49.0749	49.3686	G5	64	80	0	5
429	49.0749	49.2214	E3	64	80	1	-5
430	49.2312	49.3777	F3	64	80	1	-4
431	49.3875	49.6811	E5	64	80	0	2
432	49.3875	49.534	G3	64	80	1	-5
433	49.5438	49.6903	E3	64	80	1	-1
434	49.7001	49.8466	D5	64	80	0	5
435	49.7001	49.8466	F3	64	80	1	-5
436	49.8564	50.012	C5	64	80	0	2
437	49.8564	50.0029	D3	64	80	1	-5
438	50.0126	50.1592	C5	64	80	0	5
439	50.0126	50.3063	E3	64	80	1	-5
440	50.1689	50.3155	Bb4	64	80	0	2
441	50.3252	50.4717	A4	64	80	0	1
442	50.3252	50.6189	C3	64	80	1	-5
443	50.4815	50.628	G4	64	80	0	5
444	50.6378	50.7843	F4	64	80	0	4
445	50.6378	50.9315	D3	64	80	1	-5
446	50.7941	50.9406	A4	64	80	0	5
447	50.9504	51.0969	G4	64	80	0	4
448	50.9504	51.244	E3	64	80	1	-5
449	51.1067	51.2532	Bb4	64	80	0	2
450	51.263	51.4095	A4	64	80	0	1
451	51.263	51.4095	F3	64	80	1	-5
452	51.4192	51.5658	B4	64	80	0	5
453	51.4192	51.5658	D3	64	80	1	-5
454	51.5755	51.7221	C5	64	80	0	1
455	51.5755	51.7221	E3	64	80	1	-1
456	51.7318	51.8783	E4	64	80	0	5
457	51.7318	51.8783	F3	64	80	1	-5
458	51.8881	52.0346	D4	64	80	0	4
459	51.8881	52.1818	G3	64	80	1	-5
460	52.0444	52.1909	C5	64	80	0	5
461	52.2007	52.3472	F4	64	80	0	2
462	52.2007	52.4943	G2	64	80	1	-5
463	52.357	52.5035	B4	64	80	0	5
464	52.4095	55.0133	E4	56	80	0	1
465	52.4351	55.0133	C2	54	80	1	-1
466	52.4614	55.0133	G4	56	80	0	1
467	52.5133	55.0133	C5	70	80	0	2
468	52.5133	55.0133	C3	70	80	1	-5
